latitude,longitude,timestamp,ignition,speed
52.50729539046538,13.334000067248647,2024-10-05 00:08:30,off,0
52.5046312545951,13.33608733332629,2024-10-05 00:08:40,off,0
52.50452198767805,13.331162221250638,2024-10-05 00:08:58,on,30
52.50510663884068,13.33734182836445,2024-10-05 00:09:18,on,63
52.50692885619418,13.331434346604803,2024-10-05 00:09:45,on,55
52.50835307916249,13.331513106026266,2024-10-05 00:10:01,on,45
52.5099769599594,13.334131245491527,2024-10-05 00:10:21,on,84
52.50791285014837,13.331733406850049,2024-10-05 00:10:36,on,70
52.50069129101666,13.333232520750112,2024-10-05 00:10:59,off,0
52.50798165331679,13.33508789297017,2024-10-05 00:11:26,on,100
52.50870934584463,13.339893911688241,2024-10-05 00:11:45,on,32
52.506623599621186,13.335150395675992,2024-10-05 00:11:58,on,9
52.503975226165785,13.331434634287424,2024-10-05 00:12:11,on,6
52.507250660792444,13.336720365108654,2024-10-05 00:12:38,off,0
52.50711945088594,13.332648365440162,2024-10-05 00:13:08,on,49
52.50526821182672,13.331010615441356,2024-10-05 00:13:27,on,43
52.50879240949796,13.33668764481495,2024-10-05 00:13:57,on,64
52.5099473567951,13.333377877043976,2024-10-05 00:14:09,off,0
52.503805936884824,13.333694694189587,2024-10-05 00:14:28,off,0
52.50038766076856,13.332127118150177,2024-10-05 00:14:40,off,0
52.50819684519281,13.340502551808537,2024-10-05 00:14:51,on,73
52.500252148484506,13.335077610624927,2024-10-05 00:15:20,off,0
52.50635492997036,13.338569974962033,2024-10-05 00:15:32,off,0
52.505882886781706,13.337211740530432,2024-10-05 00:15:50,on,73
52.50126412206722,13.331827331466949,2024-10-05 00:16:16,on,84
52.505943791233804,13.331137660861497,2024-10-05 00:16:36,on,51
52.50638991572755,13.33808247927991,2024-10-05 00:17:00,on,36
52.50250956166419,13.34003374339813,2024-10-05 00:17:23,off,0
52.50425972609723,13.331315411791255,2024-10-05 00:17:33,off,0
52.50204841206748,13.338181275446992,2024-10-05 00:17:50,on,15
52.50349433719246,13.337802661013693,2024-10-05 00:18:19,on,14
52.50690195242782,13.340343055888212,2024-10-05 00:18:39,off,0
52.507499185788234,13.337073407541652,2024-10-05 00:18:54,off,0
52.50242424636982,13.336287775464447,2024-10-05 00:19:24,on,8
52.503050708577916,13.333851342922934,2024-10-05 00:19:45,on,58
52.5007931485083,13.332781905334835,2024-10-05 00:19:59,on,74
52.50256536785362,13.336248985524879,2024-10-05 00:20:09,off,0
52.50895980297798,13.331218267891781,2024-10-05 00:20:38,on,82
52.50565899475459,13.340354092755115,2024-10-05 00:20:53,off,0
52.50273364759321,13.33440646368585,2024-10-05 00:21:07,on,100
52.50525702183758,13.33724728198009,2024-10-05 00:21:34,off,0
52.50115696962767,13.337797410656295,2024-10-05 00:22:03,off,0
52.50281073130524,13.33989680134717,2024-10-05 00:22:19,on,43
52.504182848496086,13.337039220975624,2024-10-05 00:22:31,on,80
52.50917835644011,13.331263711448402,2024-10-05 00:23:00,on,26
52.502890797325044,13.331785746670574,2024-10-05 00:23:19,off,0
52.501494680562466,13.340239287100706,2024-10-05 00:23:44,on,17
52.503120228104585,13.334411840281875,2024-10-05 00:24:00,on,93
52.5046496790503,13.334210956502076,2024-10-05 00:24:25,on,54
52.50395066231002,13.333902627334965,2024-10-05 00:24:37,off,0
52.50265423325262,13.332925377143269,2024-10-05 00:24:59,on,12
52.50616175760832,13.339380082185741,2024-10-05 00:25:28,on,88
52.50594817505195,13.3349670221416,2024-10-05 00:25:58,on,65
52.503813529935535,13.333158179484968,2024-10-05 00:26:08,on,75
52.505740262934104,13.339498645121688,2024-10-05 00:26:25,on,74
52.505309079154564,13.336329684103688,2024-10-05 00:26:39,on,18
52.50481125115254,13.333529283214078,2024-10-05 00:27:06,on,99
52.50970213131632,13.338654632234823,2024-10-05 00:27:36,off,0
52.50761956669611,13.33780982700594,2024-10-05 00:28:02,on,93
52.50476820084375,13.33424436849741,2024-10-05 00:28:28,on,83
52.507092698595116,13.335066338141257,2024-10-05 00:28:45,on,36
52.50344217130292,13.335901005211378,2024-10-05 00:29:06,off,0
52.501678681665446,13.337116768334717,2024-10-05 00:29:20,on,64
52.50594556239928,13.334898160437135,2024-10-05 00:29:42,on,60
52.50004820921795,13.340146236788053,2024-10-05 00:29:56,on,36
52.500753566958075,13.333695502026396,2024-10-05 00:30:26,on,78
52.50757268909318,13.340960059775567,2024-10-05 00:30:42,off,0
52.50773666655709,13.331959166611473,2024-10-05 00:30:58,off,0
52.50418729120844,13.33538185483147,2024-10-05 00:31:22,off,0
52.50917037100936,13.333679284794693,2024-10-05 00:31:49,on,8
52.50103554881946,13.3355859426565,2024-10-05 00:32:00,off,0
52.500795313634605,13.333269039177079,2024-10-05 00:32:27,off,0
52.50894633904724,13.339382008450889,2024-10-05 00:32:50,on,46
52.50111009231043,13.336238590035828,2024-10-05 00:33:00,on,76
52.503984538749066,13.333948451859632,2024-10-05 00:33:10,on,37
52.50309366974374,13.339879705792123,2024-10-05 00:33:26,on,1
52.501809564702185,13.338687419556818,2024-10-05 00:33:51,on,27
